id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,https://www.udemy.com/trading-stocks-successfully-stock-trading-introduction-arabic/,TRUE,95,299,5,65,All Levels,2.5 hours,2015-11-12T00:51:16Z,,,,,
1264512,Trading Forex  - L'analyse des volumes,https://www.udemy.com/trading-forex-lanalyse-des-volumes/,TRUE,70,4,3,13,All Levels,2 hours,2017-06-29T21:32:21Z,,,,,
499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,TRUE,20,65,3,15,Beginner Level,1.5 hours,2015-05-19T22:25:23Z,,,,,
903326,CPA 10 COMPLETO,https://www.udemy.com/estacio-cpa-10-anbima/,TRUE,25,101,25,18,All Levels,5 hours,2016-08-10T23:07:28Z,,,,,
412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,TRUE,40,92,15,19,Intermediate Level,1.5 hours,2015-02-18T23:28:01Z,,,,,
865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,TRUE,20,76,14,21,All Levels,2 hours,2016-06-02T18:09:38Z,,,,,
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,TRUE,20,14,4,14,Beginner Level,37 mins,2017-05-10T23:37:44Z,,,,,
1180960,Estruturação Financeira,https://www.udemy.com/estruturacao-financeira/,TRUE,45,18,3,18,All Levels,3.5 hours,2017-05-08T02:40:04Z,,,,,
660846,Five steps to becoming a winner in stock investing,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/,TRUE,20,21,1,28,All Levels,3 hours,2015-11-06T19:05:01Z,,,,,
829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,TRUE,20,18,2,11,Beginner Level,1 hour,2016-05-23T17:03:43Z,,,,,
385604,Introduction to Financial Consolidation under IFRS,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/,TRUE,25,21,3,8,All Levels,1.5 hours,2016-12-05T14:18:39Z,,,,,
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,TRUE,20,49,10,13,All Levels,2 hours,2014-09-22T04:05:52Z,,,,,
331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,TRUE,20,168,2,21,All Levels,3 hours,2014-11-05T21:43:45Z,,,,,
557436,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,TRUE,50,16,1,48,Beginner Level,3.5 hours,2015-08-24T23:33:21Z,,,,,
1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,TRUE,20,2,1,7,Beginner Level,34 mins,2017-04-28T00:03:47Z,,,,,
389834,Stock Trading: Ultimate Guide to swing trading stocks,https://www.udemy.com/swingtrading/,TRUE,200,336,6,13,All Levels,41 mins,2016-10-25T16:11:24Z,,,,,
304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,TRUE,20,20,1,9,All Levels,1 hour,2014-09-22T05:16:06Z,,,,,
55136,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,TRUE,20,28,1,8,All Levels,1 hour,2013-05-26T14:14:33Z,,,,,
619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,TRUE,150,11,1,15,All Levels,39 mins,2016-11-19T03:30:03Z,,,,,
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,TRUE,20,11,1,6,Intermediate Level,1 hour,2015-05-20T00:00:42Z,,,,,
688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,TRUE,195,360,24,12,Beginner Level,2.5 hours,2015-12-18T02:55:11Z,,,,,
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,TRUE,20,1189,13,41,All Levels,4 hours,2016-04-01T15:56:38Z,,,,,
114518,Improve Your Financial Literacy,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/,FALSE,Free,9995,96,10,All Levels,2 hours,2014-02-10T03:50:00Z,,,,,
1050168,Forex Trading : Power Of Moving Averages,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/,TRUE,200,100,24,33,All Levels,4 hours,2017-01-02T15:18:21Z,,,,,
666910,Demystifying Your Personal Tax Return,https://www.udemy.com/demystifying-your-personal-tax-return/,FALSE,Free,3426,27,14,Beginner Level,1 hour,2015-11-25T18:02:44Z,,,,,
158830,Samuel and Co Trading - Stock & Forex Trading,https://www.udemy.com/samuel-co-forex-and-stock-trading/,TRUE,50,592,109,24,All Levels,5.5 hours,2014-02-10T18:12:06Z,,,,,
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,TRUE,95,1222,14,61,All Levels,6 hours,2015-10-07T17:25:18Z,,,,,
192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,TRUE,50,1532,7,24,All Levels,6 hours,2014-04-24T09:48:19Z,,,,,
662450,How I Trade Forex Successfully,https://www.udemy.com/how-trade-forex-successfully/,FALSE,Free,5768,109,12,All Levels,1.5 hours,2015-11-13T17:28:16Z,,,,,
312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,TRUE,200,343,84,37,All Levels,5.5 hours,2014-11-24T10:19:35Z,,,,,
44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.udemy.com/calendar-spreads/,TRUE,60,540,44,6,Expert Level,1 hour,2013-03-02T14:03:59Z,,,,,
174800,Accounting 101: Guide to Business Accounting,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,TRUE,50,2031,15,29,Beginner Level,14.5 hours,2014-04-21T16:23:37Z,,,,,
1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,TRUE,30,7,1,29,All Levels,2 hours,2017-04-28T00:08:38Z,,,,,
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,TRUE,200,4,1,16,Beginner Level,1.5 hours,2017-06-28T15:09:21Z,,,,,
1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,TRUE,20,21,2,12,All Levels,2 hours,2017-03-22T22:57:34Z,,,,,
79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,TRUE,25,29,2,42,All Levels,3 hours,2013-09-26T14:16:35Z,,,,,
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,TRUE,20,50,1,23,All Levels,1.5 hours,2016-07-29T16:49:37Z,,,,,
1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.udemy.com/bitcoin-ethereum-bundle/,TRUE,200,1,0,52,All Levels,2.5 hours,2017-07-05T19:06:26Z,,,,,
1237912,Create Trading Robot Without Coding Skills!,https://www.udemy.com/algotrading/,TRUE,145,5,0,13,All Levels,1 hour,2017-06-16T05:29:13Z,,,,,
531710,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,TRUE,30,6,2,19,Intermediate Level,33 mins,2015-07-10T00:16:42Z,,,,,
1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,TRUE,45,16,1,16,Beginner Level,1.5 hours,2017-04-06T21:39:23Z,,,,,
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,TRUE,40,70,3,15,All Levels,2 hours,2014-04-06T16:50:18Z,,,,,
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,TRUE,20,110,1,5,All Levels,1 hour,2013-08-12T13:54:47Z,,,,,
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,TRUE,20,7,3,15,Beginner Level,2 hours,2017-02-13T23:21:49Z,,,,,
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,TRUE,145,1186,16,22,All Levels,1.5 hours,2016-05-11T18:15:50Z,,,,,
629060,Trading Trends in ANY Market,https://www.udemy.com/trading-trends-in-the-market-stocks-futures-forex/,TRUE,30,632,49,22,All Levels,2 hours,2015-10-04T18:43:16Z,,,,,
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,TRUE,50,1237,54,35,Beginner Level,2.5 hours,2016-02-04T17:03:14Z,,,,,
975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,TRUE,200,513,20,20,All Levels,1 hour,2016-10-06T15:10:38Z,,,,,
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,TRUE,95,4103,19,15,Beginner Level,1 hour,2013-11-13T11:08:51Z,,,,,
536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,TRUE,45,1489,32,27,All Levels,3.5 hours,2015-07-01T16:25:45Z,,,,,
718338,How To Confidently Join The Bitcoin Revolution,https://www.udemy.com/how-to-confidently-join-the-bitcoin-revolution/,TRUE,45,547,98,53,Beginner Level,7 hours,2016-01-14T23:03:31Z,,,,,
996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.udemy.com/motrendtum-high-probability-trading/,TRUE,95,353,27,105,All Levels,18.5 hours,2016-12-01T17:36:07Z,,,,,
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,TRUE,95,507,19,59,All Levels,2 hours,2016-09-02T22:19:00Z,,,,,
498488,Your First Successful Forex Trades - With Case Studies,https://www.udemy.com/success-forex/,TRUE,200,1079,34,16,All Levels,2.5 hours,2015-05-26T20:48:48Z,,,,,
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,https://www.udemy.com/time-value-of-money/,TRUE,180,3667,4,460,All Levels,43.5 hours,2014-12-06T16:34:03Z,,,,,
600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/,TRUE,50,2222,24,11,All Levels,36 mins,2015-09-28T18:51:08Z,,,,,
1136912,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,TRUE,100,9,2,101,Beginner Level,10 hours,2017-04-06T00:39:12Z,,,,,
239416,Level 1 2014 CFA® Program – Derivatives,https://www.udemy.com/cfa-derivatives/,TRUE,40,225,2,17,All Levels,2.5 hours,2014-09-03T07:58:05Z,,,,,
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,TRUE,50,13,3,25,All Levels,5.5 hours,2016-06-14T19:11:45Z,,,,,
201942,"Bitcoins - Past, Present, Future",https://www.udemy.com/bitcoins-past-present-future/,TRUE,20,373,3,14,Beginner Level,1.5 hours,2014-04-23T02:27:31Z,,,,,
355798,Learn Accounting by Specific Examples - Part 1,https://www.udemy.com/accounting1/,TRUE,50,306,0,5,All Levels,38 mins,2014-11-28T05:56:37Z,,,,,
702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,TRUE,50,14,3,22,Beginner Level,1.5 hours,2016-01-16T02:52:22Z,,,,,
425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,TRUE,20,51,2,10,Beginner Level,2 hours,2015-02-19T22:08:53Z,,,,,
1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,TRUE,20,13,2,5,Intermediate Level,1 hour,2016-12-31T02:59:33Z,,,,,
867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,FALSE,Free,1318,7,27,All Levels,2 hours,2016-08-24T18:29:34Z,,,,,
239268,Level 1 2014 CFA® Program – Equity Investments,https://www.udemy.com/cfa-equity/,TRUE,40,347,0,24,All Levels,4.5 hours,2015-01-30T08:19:51Z,,,,,
361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,TRUE,30,274,1,21,All Levels,3.5 hours,2014-12-17T14:24:15Z,,,,,
1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,TRUE,60,9,2,6,Intermediate Level,40 mins,2017-05-09T22:19:30Z,,,,,
617976,Curso Completo del Mercado FOREX,https://www.udemy.com/curso-completo-del-mercado-forex/,TRUE,200,359,86,50,All Levels,5.5 hours,2015-11-18T00:08:44Z,,,,,
196620,Como Investir em Ações para Iniciantes,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/,FALSE,Free,6024,890,18,All Levels,1 hour,2014-04-11T22:03:10Z,,,,,
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.udemy.com/forex-robots/,TRUE,130,315,49,41,All Levels,5 hours,2016-01-22T18:47:07Z,,,,,
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,https://www.udemy.com/startforex/,TRUE,35,280,40,54,All Levels,4 hours,2015-11-10T00:22:05Z,,,,,
53211,Matemática Financeira de um jeito fácil,https://www.udemy.com/matematica-financeira2/,TRUE,95,401,67,20,All Levels,1.5 hours,2013-07-23T20:45:33Z,,,,,
212952,ビットコイン生態系｜既存通貨が主役をやめる日,https://www.udemy.com/bitcoin-ecosystem/,TRUE,20,701,55,16,Beginner Level,1.5 hours,2014-06-23T02:24:31Z,,,,,
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,TRUE,90,57,11,23,Beginner Level,2 hours,2017-03-31T22:44:53Z,,,,,
1016420,Введение в Финансовую Инженерию,https://www.udemy.com/quantfinance101/,TRUE,50,205,20,20,Beginner Level,5 hours,2016-11-20T22:34:45Z,,,,,
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,TRUE,35,62,10,19,All Levels,1 hour,2017-04-25T07:06:14Z,,,,,
881778,資産運用の基礎を学ぶファイナンス入門,https://www.udemy.com/jun-sakai-trading-course5/,TRUE,20,114,13,52,Beginner Level,4 hours,2016-07-07T18:16:41Z,,,,,
173462,Aprende a invertir y deja que tu dinero trabaje para ti,https://www.udemy.com/aprende-a-invertir-y-deja-que-tu-dinero-trabaje-para-ti/,TRUE,145,789,68,95,All Levels,14 hours,2014-03-03T09:52:27Z,,,,,
648174,Buchführung lernen leicht gemacht,https://www.udemy.com/buchfuehrung-lernen-leicht-gemacht/,TRUE,40,446,39,70,Beginner Level,5 hours,2016-06-13T19:07:19Z,,,,,
517466,Day Trading: High ROI Day Trading ,https://www.udemy.com/day-trading-forex/,TRUE,150,17,2,51,Intermediate Level,6.5 hours,2015-07-29T19:08:33Z,,,,,
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,TRUE,20,16,2,10,All Levels,1 hour,2014-09-22T04:57:47Z,,,,,
177214,An Introduction to Management of Portfolios (MoP),https://www.udemy.com/an-introduction-to-management-of-portfolios-mop/,TRUE,20,117,15,6,Beginner Level,1.5 hours,2014-03-06T09:12:15Z,,,,,
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,TRUE,20,147,4,5,All Levels,1 hour,2013-08-12T13:21:26Z,,,,,
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,TRUE,20,7,2,18,All Levels,1 hour,2016-01-07T17:48:25Z,,,,,
504620,Mortgage Acceleration,https://www.udemy.com/mortgage-acceleration/,TRUE,20,247,2,17,All Levels,1.5 hours,2015-08-21T18:36:25Z,,,,,
98706,Stock Market for Beginners. Learn to trade,https://www.udemy.com/stock-market-for-dummies-learn-to-trade/,TRUE,35,143,15,42,All Levels,3.5 hours,2013-10-03T17:44:22Z,,,,,
364428,CFA Corporate Finance Level 1 (Part 1),https://www.udemy.com/learn-cost-of-capital-of-business/,TRUE,180,621,1,107,All Levels,14.5 hours,2014-12-06T07:44:46Z,,,,,
560472,Trading Tips from Hedge Fund Manager,https://www.udemy.com/trading-tips-from-hedge-fund-manager/,TRUE,50,6,2,32,All Levels,1 hour,2015-07-22T20:56:34Z,,,,,
682986,Effective Debt Collection Strategies,https://www.udemy.com/effective-debt-collection/,TRUE,40,5,2,16,Intermediate Level,1.5 hours,2015-11-30T22:38:49Z,,,,,
270844,IAS 1-Presentation of Financial Statements ,https://www.udemy.com/ias-1-presentation-of-financial-statements/,FALSE,Free,2674,81,8,All Levels,1 hour,2014-10-03T12:31:06Z,,,,,
507600,Stock Trading Strategies Using a D.A.R.T.,https://www.udemy.com/stock-trading-strategies-using-a-dart/,TRUE,20,227,3,5,All Levels,1 hour,2015-05-26T17:15:13Z,,,,,
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.udemy.com/capital-structuring-decisions/,TRUE,125,4480,12,50,Intermediate Level,7 hours,2014-12-05T09:23:16Z,,,,,
933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,TRUE,20,1329,12,33,All Levels,5 hours,2017-02-05T16:14:41Z,,,,,
1090408,Learn How to Trade Binary Options Professionally,https://www.udemy.com/freebinaryoptions/,FALSE,Free,5144,169,7,All Levels,1 hour,2017-02-03T22:15:55Z,,,,,
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,https://www.udemy.com/small-cap-stocks/,TRUE,50,2635,13,29,Beginner Level,2 hours,2016-02-08T16:30:15Z,,,,,
544176,Trading strategies with common sense technical analysis,https://www.udemy.com/trading-strategies-with-common-sense-technical-analysis/,TRUE,75,1750,71,29,All Levels,3 hours,2015-07-19T17:41:41Z,,,,,
392478,Startup Business: How To Raise Seed Capital,https://www.udemy.com/startup-finance-small-business-loans-and-grants/,TRUE,95,3360,12,34,All Levels,3 hours,2015-03-15T20:29:17Z,,,,,
613422,Business Economics - Basics (College Level),https://www.udemy.com/business-economics-basics/,TRUE,50,3425,10,50,All Levels,4 hours,2015-09-16T18:29:12Z,,,,,
316750,Technical Analysis 101: Master the Basics of Trading,https://www.udemy.com/master-the-basics-of-trading-through-support-and-resistance/,TRUE,95,2688,61,50,All Levels,2 hours,2015-05-13T22:54:25Z,,,,,
884658,Investing in Stocks? Master The Art of Covered Calls Selling,https://www.udemy.com/dont-leave-money-on-the-table-sell-covered-calls/,TRUE,80,1095,17,35,All Levels,3 hours,2016-07-28T00:32:48Z,,,,,
735550,How to Trade Binary Options Effectively – All Levels,https://www.udemy.com/trade-binary-options/,TRUE,195,1680,39,17,All Levels,1 hour,2016-01-27T17:51:25Z,,,,,
770486,Stock Market: The Zero Risk Way of Investing,https://www.udemy.com/stock-market-zero-risk-investing/,TRUE,25,2046,14,8,Beginner Level,38 mins,2016-03-18T15:51:49Z,,,,,
543212,Forex Trading using professional indicators by TOP traders,https://www.udemy.com/forex-trading-using-professional-indicators-by-top-traders/,TRUE,200,1699,40,28,All Levels,3.5 hours,2015-07-07T20:37:59Z,,,,,
804298,Corporate Finance 101: Equity Valuation,https://www.udemy.com/corp-fin-101-equity-valuation/,TRUE,50,1071,14,50,All Levels,6 hours,2016-03-29T19:40:05Z,,,,,
707054,Trading Strategies: Find The Trading Strategy That Fits You,https://www.udemy.com/trading-strategies-find-the-trading-strategy-that-fits-you/,TRUE,20,1037,3,12,All Levels,2 hours,2015-12-29T17:15:32Z,,,,,
964828,Forex Trading - Learn An Effective Forex Trading Strategy,https://www.udemy.com/forex-trading-strategy-technical-analysis/,TRUE,95,223,34,16,All Levels,1.5 hours,2016-12-14T22:45:02Z,,,,,
298522,Navigate the 10-K and Other Financial Reports,https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/,TRUE,40,653,55,20,All Levels,2.5 hours,2014-11-08T18:50:53Z,,,,,
1196728,From 0 to 1: Investments and Portfolio Theory,https://www.udemy.com/from-0-to-1-investments-and-portfolio-theory/,TRUE,50,230,0,22,Beginner Level,4.5 hours,2017-05-01T23:42:52Z,,,,,
255170,Bitcoin - The Complete Guide,https://www.udemy.com/bitcoin-the-complete-guide/,TRUE,20,2281,12,24,All Levels,5.5 hours,2014-07-04T00:45:03Z,,,,,
40670,Professional Trader's Mindset - Complete Forex Course,https://www.udemy.com/professional-trader-mindset/,TRUE,50,4702,17,6,All Levels,1 hour,2013-06-07T17:07:48Z,,,,,
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.udemy.com/bitcoin-peer-investing/,TRUE,25,366,45,41,All Levels,2.5 hours,2016-01-24T23:09:17Z,,,,,
240256,Forex Breakout Profits: The Definitive Guide,https://www.udemy.com/forex-breakout-profits-the-definitive-guide/,TRUE,25,521,60,27,All Levels,2.5 hours,2014-11-30T19:52:37Z,,,,,
931626,Learn to Trade With Fibonacci Tools,https://www.udemy.com/learn-to-trade-with-fibonacci-tools/,TRUE,30,252,45,30,Intermediate Level,4 hours,2016-08-17T20:24:38Z,,,,,
663022,"Investing Internationally into Real Estate, Stocks and Bonds",https://www.udemy.com/investing-internationally-into-real-estate-stocks-and-bonds/,TRUE,200,1101,14,37,All Levels,2 hours,2016-01-27T18:40:25Z,,,,,
1196816,From 0 to 1: Bond Theory and Valuation,https://www.udemy.com/from-0-to-1-bond-theory-and-valuation/,TRUE,50,223,2,29,Beginner Level,4 hours,2017-05-02T05:53:56Z,,,,,
202290,Stock Market Mastery,https://www.udemy.com/stockmarketmastery/,TRUE,20,135,2,25,All Levels,7.5 hours,2014-06-08T14:46:02Z,,,,,
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,TRUE,20,23,7,6,All Levels,28 mins,2015-12-07T18:36:33Z,,,,,
560218,Introduction to Financial Statements,https://www.udemy.com/introduction-to-financial-statements/,TRUE,40,112,1,14,Beginner Level,1.5 hours,2015-08-16T22:26:02Z,,,,,
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",https://www.udemy.com/ias-8-accounting-policies-changes-in-accounting-estimates/,FALSE,Free,2122,30,15,All Levels,2.5 hours,2014-10-03T12:29:41Z,,,,,
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.udemy.com/cfa-level1-fra/,TRUE,50,152,2,102,All Levels,10 hours,2015-02-26T08:48:32Z,,,,,
382824,Investment Banking Operations : Securities Trade Life Cycle,https://www.udemy.com/investment-banking-operations-securities-trade-life-cycle/,TRUE,30,267,9,10,All Levels,2 hours,2015-01-02T10:18:52Z,,,,,
73046,CFA Level I Foundation Course: Introduction to Quants,https://www.udemy.com/cfa-foundation-quants/,TRUE,50,155,4,11,Beginner Level,5 hours,2013-08-05T16:03:22Z,,,,,
73860,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,TRUE,50,87,25,113,All Levels,24 hours,2013-10-26T12:54:58Z,,,,,
191588,IAS 10 - Events After Reporting Date,https://www.udemy.com/ias-10-events-after-reporting-date/,FALSE,Free,2146,35,8,All Levels,1 hour,2014-05-07T12:48:04Z,,,,,
665866,Investment Portfolio Analysis with Excel,https://www.udemy.com/investment-portfolio-analysis-with-excel/,TRUE,50,154,7,39,All Levels,9 hours,2015-11-12T21:51:19Z,,,,,
73068,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,FALSE,Free,4248,66,6,Beginner Level,1 hour,2013-08-12T11:10:42Z,,,,,
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,https://www.udemy.com/apnacourse-cfa-1-fra/,TRUE,30,517,5,17,Beginner Level,14.5 hours,2014-06-30T09:21:49Z,,,,,
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/,TRUE,35,2638,140,12,All Levels,1 hour,2016-02-13T03:19:09Z,,,,,
874312,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,TRUE,25,2914,11,5,All Levels,37 mins,2016-06-13T14:39:21Z,,,,,
373716,Forex Basics (Professional Course Level),https://www.udemy.com/basics-of-international-finance/,TRUE,20,6050,34,25,All Levels,1.5 hours,2014-12-19T08:49:47Z,,,,,
1275790,Advanced Butterfly Spreads for Options Income Strategies,https://www.udemy.com/advanced-butterfly-spread-option-strategies/,TRUE,60,16,1,8,Expert Level,1 hour,2017-07-04T18:08:01Z,,,,,
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,https://www.udemy.com/the-holy-grail-of-auto-trading-revealed/,TRUE,50,3917,45,7,All Levels,1 hour,2016-05-03T18:23:01Z,,,,,
1131122,IPO Fundamentals,https://www.udemy.com/ipo-fundamentals-basics-definition-tutorial/,TRUE,20,1122,13,6,Beginner Level,1 hour,2017-03-02T00:58:36Z,,,,,
595258,Finance for Non-Finance: Learn Quick and Easy,https://www.udemy.com/finance-for-non-financials-make-profitable-decisions/,TRUE,20,4158,51,30,Beginner Level,2.5 hours,2016-02-25T21:48:39Z,,,,,
1269590,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,TRUE,40,1252,2,6,Intermediate Level,32 mins,2017-06-29T20:18:19Z,,,,,
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,https://www.udemy.com/measures_of_dispersion/,TRUE,20,5108,9,13,All Levels,1 hour,2015-09-14T19:47:25Z,,,,,
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/,TRUE,45,2981,23,17,Beginner Level,1 hour,2016-10-09T19:33:35Z,,,,,
1119920,Financial Ratios Using Excel,https://www.udemy.com/financialratios/,TRUE,100,1223,14,29,Beginner Level,1 hour,2017-03-07T23:10:03Z,,,,,
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,https://www.udemy.com/penny-stock-trading-analyzing-the-most-profitable-stocks/,TRUE,50,7750,58,15,All Levels,1.5 hours,2014-07-17T08:02:54Z,,,,,
207166,How to Copy the Best Traders on Etoro,https://www.udemy.com/how-to-copy-the-best-traders-on-etoro/,TRUE,90,564,9,41,All Levels,3.5 hours,2014-05-01T20:37:45Z,,,,,
390472,How To Set Up A Limited Company In The UK,https://www.udemy.com/how-to-set-up-a-limited-company-in-the-uk/,FALSE,Free,2075,69,11,Beginner Level,44 mins,2015-04-20T23:31:47Z,,,,,
575476,Forex trading made simple,https://www.udemy.com/forex-mentor-online-school/,TRUE,100,45,4,31,All Levels,1.5 hours,2015-09-25T19:08:09Z,,,,,
460652,Financial and Business Simulation with Microsoft Excel,https://www.udemy.com/simulation/,TRUE,20,44,5,8,Expert Level,31 mins,2015-03-29T22:10:23Z,,,,,
157336,10.  Bonds and Bond Pricing,https://www.udemy.com/bonds-and-bond-pricing/,TRUE,20,308,4,10,All Levels,1 hour,2014-02-11T18:11:55Z,,,,,
65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/,TRUE,50,55,5,22,All Levels,12.5 hours,2013-07-23T20:26:47Z,,,,,
987682,Stocks: Quick Method to get started Investing,https://www.udemy.com/quick-method-investing/,FALSE,Free,718,13,7,Beginner Level,1 hour,2017-05-18T17:37:33Z,,,,,
